nace_r2,indic_sb,geo\time	2015 	2012 	2009 
B07,V15420,HR	0.0 	0.0 	: c
B07,V15420,HU	0.0 	0.0 	0.0 
B07,V15420,IE	: c	: c	: c
B07,V15420,IT	0.0 	: c	: c
B07,V15420,LT	0.0 	0.0 	0.0 
B07,V15420,LU	0.0 	0.0 	0.0 
B07,V15420,LV	0.0 	0.0 	0.0 
B07,V15420,MT	0.0 	0.0 	0.0 
B07,V15420,NL	0.0 	0.0 	: 
B07,V15420,NO	0.0 	0.4 	20.6 
B07,V15420,PL	: cd	: 	: cd
B07,V15420,PT	: c	: c	: c
B07,V15420,RO	: c	: c	0.0 p
B07,V15420,SI	0.0 	0.0 	0.0 
B07,V15420,SK	0.0 	0.0 	: c
B07,V15420,UK	0.0 	: c	0.0 
B07,V15441,AT	: c	: c	: c
B07,V15441,BE	0.0 	0.0 	0.0 
B07,V15441,BG	: c	0.1 	: c
B07,V15441,CY	0.0 	0.0 	0.0 
B07,V15441,CZ	: c	: c	: c
B07,V15441,DE	: c	0.0 	0.0 
B07,V15441,EE	0.0 	0.0 	0.0 
B07,V15441,EL	0.0 b	0.1 	: c
B07,V15441,ES	0.1 	0.1 	0.2 
B07,V15441,FI	0.3 	0.4 	0.0 
B07,V15441,HR	0.0 	0.0 	: c
B07,V15441,HU	0.0 	0.0 	0.0 
B07,V15441,IE	: c	: c	: c
B07,V15441,IT	0.0 	: c	: c
B07,V15441,LT	0.0 	0.0 	0.0 
B07,V15441,LU	0.0 	0.0 	0.0 
B07,V15441,LV	0.0 	0.0 	0.0 
B07,V15441,MT	0.0 	0.0 	0.0 
B07,V15441,NL	0.0 	0.0 	: 
B07,V15441,NO	0.2 	0.8 	0.7 
B07,V15441,PL	: cd	: 	: cd
B07,V15441,PT	: c	: c	: c
B07,V15441,RO	: c	: c	0.0 p
B07,V15441,SI	0.0 	0.0 	0.0 
B07,V15441,SK	0.0 	0.0 	: c
B07,V15441,UK	0.0 	: c	0.0 
B071,V15420,AT	: c	: c	: c
B071,V15420,BE	0.0 	0.0 	0.0 
B071,V15420,BG	0.0 	0.0 	0.0 
B071,V15420,CY	0.0 	0.0 	0.0 
B071,V15420,CZ	0.0 	0.0 	0.0 
B071,V15420,DE	0.0 	0.0 	0.0 
B071,V15420,EE	0.0 	0.0 	0.0 
B071,V15420,EL	0.0 b	: 	: 
B071,V15420,ES	0.0 	0.0 	0.0 
B071,V15420,FI	: c	0.0 	0.0 
B071,V15420,HR	0.0 	0.0 	0.0 
B071,V15420,HU	0.0 	: c	0.0 
B071,V15420,IE	0.0 	0.0 	: c
B071,V15420,IT	0.0 	0.0 	0.0 
B071,V15420,LT	0.0 	0.0 	0.0 
B071,V15420,LU	0.0 	0.0 	0.0 
B071,V15420,LV	0.0 	0.0 	0.0 
B071,V15420,MT	0.0 	0.0 	0.0 
B071,V15420,NL	0.0 	0.0 	: 
B071,V15420,NO	: c	: c	: c
B071,V15420,PL	: cd	: 	: cd
B071,V15420,PT	: c	: c	: c
B071,V15420,RO	: c	0.0 	: c
B071,V15420,SI	0.0 	0.0 	0.0 
B071,V15420,SK	0.0 	0.0 	0.0 
B071,V15420,UK	0.0 	0.0 	0.0 
B071,V15441,AT	: c	: c	: c
B071,V15441,BE	0.0 	0.0 	0.0 
B071,V15441,BG	0.0 	0.0 	0.0 
B071,V15441,CY	0.0 	0.0 	0.0 
B071,V15441,CZ	0.0 	0.0 	0.0 
B071,V15441,DE	: c	0.0 	0.0 
B071,V15441,DK	: u	: 	: 
B071,V15441,EE	0.0 	0.0 	0.0 
B071,V15441,EL	0.0 b	: 	: 
B071,V15441,ES	0.0 	0.0 	0.0 
B071,V15441,FI	: c	0.0 	0.0 
B071,V15441,HR	0.0 	0.0 	0.0 
B071,V15441,HU	0.0 	: c	0.0 
B071,V15441,IE	0.0 	0.0 	: c
B071,V15441,IT	0.0 	0.0 	0.0 
B071,V15441,LT	0.0 	0.0 	0.0 
B071,V15441,LU	0.0 	0.0 	0.0 
B071,V15441,LV	0.0 	0.0 	0.0 
B071,V15441,MT	0.0 	0.0 	0.0 
B071,V15441,NL	0.0 	0.0 	: 
B071,V15441,NO	: c	: c	: c
B071,V15441,PL	: cd	: 	: cd
B071,V15441,PT	: c	: c	: c
B071,V15441,RO	: c	0.0 	: c
B071,V15441,SI	0.0 	0.0 	0.0 
B071,V15441,SK	0.0 	0.0 	0.0 
B071,V15441,UK	0.0 	0.0 	0.0 
B0710,V15420,AT	: c	: c	: c
B0710,V15420,BE	0.0 	0.0 	0.0 
B0710,V15420,BG	0.0 	0.0 	0.0 
B0710,V15420,CY	0.0 	0.0 	0.0 
B0710,V15420,CZ	0.0 	: u	: u
B0710,V15420,DE	0.0 	0.0 	0.0 
B0710,V15420,EE	0.0 	0.0 	0.0 
B0710,V15420,EL	0.0 b	: 	: 
B0710,V15420,ES	0.0 	0.0 	0.0 
B0710,V15420,FI	: c	0.0 	0.0 
B0710,V15420,HR	0.0 	0.0 	0.0 
B0710,V15420,HU	0.0 	: c	0.0 
B0710,V15420,IE	0.0 	0.0 	: c
B0710,V15420,IT	0.0 	0.0 	0.0 
B0710,V15420,LT	0.0 	0.0 	0.0 
B0710,V15420,LU	0.0 	0.0 	0.0 
B0710,V15420,LV	0.0 	0.0 	0.0 
B0710,V15420,MT	0.0 	0.0 	0.0 
B0710,V15420,NL	0.0 	0.0 	: 
B0710,V15420,NO	: c	: c	: c
B0710,V15420,PL	: cd	: 	: cd
B0710,V15420,PT	: c	: c	: c
B0710,V15420,RO	: c	0.0 	: c
B0710,V15420,SI	0.0 	0.0 	0.0 
B0710,V15420,SK	0.0 	0.0 	0.0 
B0710,V15420,UK	0.0 	0.0 	0.0 
B0710,V15441,AT	: c	: c	: c
B0710,V15441,BE	0.0 	0.0 	0.0 
B0710,V15441,BG	0.0 	0.0 	0.0 
B0710,V15441,CY	0.0 	0.0 	0.0 
B0710,V15441,CZ	0.0 	: u	: u
B0710,V15441,DE	: c	0.0 	0.0 
B0710,V15441,DK	: u	: 	: 
B0710,V15441,EE	0.0 	0.0 	0.0 
B0710,V15441,EL	0.0 b	: 	: 
B0710,V15441,ES	0.0 	0.0 	0.0 
B0710,V15441,FI	: c	0.0 	0.0 
B0710,V15441,HR	0.0 	0.0 	0.0 
B0710,V15441,HU	0.0 	: c	0.0 
B0710,V15441,IE	0.0 	0.0 	: c
B0710,V15441,IT	0.0 	0.0 	0.0 
B0710,V15441,LT	0.0 	0.0 	0.0 
B0710,V15441,LU	0.0 	0.0 	0.0 
B0710,V15441,LV	0.0 	0.0 	0.0 
B0710,V15441,MT	0.0 	0.0 	0.0 
B0710,V15441,NL	0.0 	0.0 	: 
B0710,V15441,NO	: c	: c	: c
B0710,V15441,PL	: cd	: 	: cd
B0710,V15441,PT	: c	: c	: c
B0710,V15441,RO	: c	0.0 	: c
B0710,V15441,SI	0.0 	0.0 	0.0 
B0710,V15441,SK	0.0 	0.0 	0.0 
B0710,V15441,UK	0.0 	0.0 	0.0 
B072,V15420,AT	0.0 	0.0 	0.0 
B072,V15420,BE	0.0 	0.0 	: c
B072,V15420,BG	6.3 	: c	: c
B072,V15420,CY	0.0 	0.0 	0.0 
B072,V15420,CZ	: c	: c	: c
B072,V15420,DE	: c	0.0 	0.0 
B072,V15420,EE	0.0 	0.0 	0.0 
B072,V15420,EL	0.0 b	0.0 	0.0 
B072,V15420,ES	6.1 	0.0 	1.2 
B072,V15420,FI	: c	0.0 	0.0 
B072,V15420,HR	0.0 	0.0 	: c
B072,V15420,HU	0.0 	: c	0.0 
B072,V15420,IE	: c	: c	: c
B072,V15420,IT	0.0 	: c	: c
B072,V15420,LT	0.0 	0.0 	0.0 
B072,V15420,LU	0.0 	0.0 	0.0 
B072,V15420,LV	0.0 	0.0 	0.0 
B072,V15420,MT	0.0 	0.0 	0.0 
B072,V15420,NL	0.0 	0.0 	: 
B072,V15420,NO	: c	: c	: c
B072,V15420,PL	: cd	: 	: cd
B072,V15420,PT	: c	: c	0.0 
B072,V15420,RO	: c	: c	: c
B072,V15420,SI	0.0 	0.0 	0.0 
B072,V15420,SK	0.0 	0.0 	: c
B072,V15420,UK	0.0 	: c	0.0 
B072,V15441,AT	0.0 	0.0 	0.0 
B072,V15441,BE	0.0 	0.0 	0.0 
B072,V15441,BG	: c	0.1 	: c
B072,V15441,CY	0.0 	0.0 	0.0 
B072,V15441,CZ	: c	: c	: c
B072,V15441,DE	: c	0.0 	0.0 
B072,V15441,DK	: u	: 	: 
B072,V15441,EE	0.0 	0.0 	0.0 
B072,V15441,EL	0.0 b	0.1 	: c
B072,V15441,ES	0.1 	0.1 	0.2 
B072,V15441,FI	: c	0.4 	0.0 
B072,V15441,HR	0.0 	0.0 	: c
B072,V15441,HU	0.0 	: c	0.0 
B072,V15441,IE	: c	: c	: c
B072,V15441,IT	0.0 	: c	: c
B072,V15441,LT	0.0 	0.0 	0.0 
B072,V15441,LU	0.0 	0.0 	0.0 
B072,V15441,LV	0.0 	0.0 	0.0 
B072,V15441,MT	0.0 	0.0 	0.0 
B072,V15441,NL	0.0 	0.0 	: 
B072,V15441,NO	: c	: c	: c
B072,V15441,PL	: cd	: 	: cd
B072,V15441,PT	: c	: c	0.0 
B072,V15441,RO	: c	: c	: c
B072,V15441,SI	0.0 	0.0 	0.0 
B072,V15441,SK	0.0 	0.0 	: c
B072,V15441,UK	0.0 	: c	0.0 
B0721,V15420,AT	0.0 	0.0 	0.0 
B0721,V15420,BE	0.0 	0.0 	0.0 
B0721,V15420,BG	0.0 	0.0 	0.0 
B0721,V15420,CY	0.0 	0.0 	0.0 
B0721,V15420,CZ	: c	: c	: c
B0721,V15420,DE	0.0 	0.0 	0.0 
B0721,V15420,EE	0.0 	0.0 	0.0 
B0721,V15420,EL	: b	: 	: 
B0721,V15420,ES	0.0 	0.0 	0.0 
B0721,V15420,FI	0.0 	0.0 	0.0 
B0721,V15420,HR	0.0 	0.0 	0.0 
B0721,V15420,HU	0.0 	0.0 	0.0 
B0721,V15420,IE	0.0 	0.0 	: c
B0721,V15420,IT	0.0 	0.0 	0.0 
B0721,V15420,LT	0.0 	0.0 	0.0 
B0721,V15420,LU	0.0 	0.0 	0.0 
B0721,V15420,LV	0.0 	0.0 	0.0 
B0721,V15420,MT	0.0 	0.0 	0.0 
B0721,V15420,NL	0.0 	0.0 	: 
B0721,V15420,NO	0.0 	0.0 	0.0 
B0721,V15420,PL	0.0 d	: 	: cd
B0721,V15420,PT	0.0 	0.0 	0.0 
B0721,V15420,SI	0.0 	0.0 	0.0 
B0721,V15420,SK	0.0 	0.0 	0.0 
B0721,V15420,UK	0.0 	0.0 	0.0 
B0721,V15441,AT	0.0 	0.0 	0.0 
B0721,V15441,BE	0.0 	0.0 	0.0 
B0721,V15441,BG	0.0 	0.0 	0.0 
B0721,V15441,CY	0.0 	0.0 	0.0 
B0721,V15441,CZ	: c	: c	: c
B0721,V15441,DE	0.0 	0.0 	0.0 
B0721,V15441,DK	: u	: 	: 
B0721,V15441,EE	0.0 	0.0 	0.0 
B0721,V15441,EL	: b	: 	: 
B0721,V15441,ES	0.0 	0.0 	0.0 
B0721,V15441,FI	0.0 	0.0 	0.0 
B0721,V15441,HR	0.0 	0.0 	0.0 
B0721,V15441,HU	0.0 	0.0 	0.0 
B0721,V15441,IE	0.0 	0.0 	: c
B0721,V15441,IT	0.0 	0.0 	0.0 
B0721,V15441,LT	0.0 	0.0 	0.0 
B0721,V15441,LU	0.0 	0.0 	0.0 
B0721,V15441,LV	0.0 	0.0 	0.0 
B0721,V15441,MT	0.0 	0.0 	0.0 
B0721,V15441,NL	0.0 	0.0 	: 
B0721,V15441,NO	0.0 	0.0 	0.0 
B0721,V15441,PL	0.0 d	: 	: cd
B0721,V15441,PT	0.0 	0.0 	0.0 
B0721,V15441,SI	0.0 	0.0 	0.0 
B0721,V15441,SK	0.0 	0.0 	0.0 
B0721,V15441,UK	0.0 	0.0 	0.0 
B0729,V15420,AT	0.0 	0.0 	0.0 
B0729,V15420,BE	0.0 	0.0 	: c
B0729,V15420,BG	6.3 	: c	: c
B0729,V15420,CY	0.0 	0.0 	0.0 
B0729,V15420,CZ	: u	: u	: u
B0729,V15420,DE	: c	0.0 	0.0 
B0729,V15420,EE	0.0 	0.0 	0.0 
B0729,V15420,EL	0.0 b	0.0 	0.0 
B0729,V15420,ES	6.1 	0.0 	1.2 
B0729,V15420,FI	: c	0.0 	0.0 
B0729,V15420,HR	0.0 	0.0 	: c
B0729,V15420,HU	0.0 	: c	0.0 
B0729,V15420,IE	: c	: c	: c
B0729,V15420,IT	0.0 	: c	: c
B0729,V15420,LT	0.0 	0.0 	0.0 
B0729,V15420,LU	0.0 	0.0 	0.0 
B0729,V15420,LV	0.0 	0.0 	0.0 
B0729,V15420,MT	0.0 	0.0 	0.0 
B0729,V15420,NL	0.0 	0.0 	: 
B0729,V15420,NO	: c	: c	: c
B0729,V15420,PL	: cd	: 	: cd
B0729,V15420,PT	: c	: c	0.0 
B0729,V15420,RO	: cd	: cd	: cd
B0729,V15420,SI	0.0 	0.0 	0.0 
B0729,V15420,SK	0.0 	0.0 	: c
B0729,V15420,UK	0.0 	: c	0.0 
B0729,V15441,AT	0.0 	0.0 	0.0 
B0729,V15441,BE	0.0 	0.0 	0.0 
B0729,V15441,BG	: c	0.1 	: c
B0729,V15441,CY	0.0 	0.0 	0.0 
B0729,V15441,CZ	: u	: u	: u
B0729,V15441,DE	: c	0.0 	0.0 
B0729,V15441,DK	: u	: 	: 
B0729,V15441,EE	0.0 	0.0 	0.0 
B0729,V15441,EL	0.0 b	0.1 	: c
B0729,V15441,ES	0.1 	0.1 	0.2 
B0729,V15441,FI	: c	0.4 	0.0 
B0729,V15441,HR	0.0 	0.0 	: c
B0729,V15441,HU	0.0 	: c	0.0 
B0729,V15441,IE	: c	: c	: c
B0729,V15441,IT	0.0 	: c	: c
B0729,V15441,LT	0.0 	0.0 	0.0 
B0729,V15441,LU	0.0 	0.0 	0.0 
B0729,V15441,LV	0.0 	0.0 	0.0 
B0729,V15441,MT	0.0 	0.0 	0.0 
B0729,V15441,NL	0.0 	0.0 	: 
B0729,V15441,NO	: c	: c	: c
B0729,V15441,PL	: cd	: 	: cd
B0729,V15441,PT	: c	: c	0.0 
B0729,V15441,RO	: cd	: cd	: cd
B0729,V15441,SI	0.0 	0.0 	0.0 
B0729,V15441,SK	0.0 	0.0 	: c
B0729,V15441,UK	0.0 	: c	0.0 
B08,V15420,AT	0.0 	0.9 	3.7 
B08,V15420,BE	: c	: c	1.1 
B08,V15420,BG	0.9 	2.0 	1.3 
B08,V15420,CY	: c	: c	0.0 
B08,V15420,CZ	1.2 	0.0 	0.0 
B08,V15420,DE	: c	4.9 	1.5 
B08,V15420,EE	0.0 	: c	: c
B08,V15420,EL	0.6 b	0.0 	3.1 
B08,V15420,ES	2.2 	9.3 	10.3 
B08,V15420,FI	0.0 	0.0 	0.0 
B08,V15420,HR	: c	0.0 	6.9 
B08,V15420,HU	129.8 	0.0 	0.0 
B08,V15420,IE	: c	0.0 	0.0 
B08,V15420,IT	0.0 	2.2 	0.0 
B08,V15420,LT	0.4 	0.1 	0.0 
B08,V15420,LU	0.1 	0.0 	0.0 
B08,V15420,LV	0.1 	0.0 	0.1 
B08,V15420,MT	: c	: c	: c
B08,V15420,NL	0.2 	0.5 	0.0 
B08,V15420,NO	0.1 	3.2 	7.4 
B08,V15420,PL	0.5 d	: 	: cd
B08,V15420,PT	0.1 	0.5 	1.0 
B08,V15420,RO	0.3 	0.0 	1.1 p
B08,V15420,SI	: c	0.0 	: c
B08,V15420,SK	: c	: c	0.3 
B08,V15420,UK	0.0 	0.0 	0.8 
B08,V15441,AT	0.5 	0.6 	1.3 
B08,V15441,BE	: c	: c	2.7 
B08,V15441,BG	: c	: c	: c
B08,V15441,CY	: c	: c	0.0 
B08,V15441,CZ	0.1 	0.2 	0.2 
B08,V15441,DE	4.6 	2.6 	2.5 
B08,V15441,EE	0.0 	: c	: c
B08,V15441,EL	0.1 b	0.1 	0.0 
B08,V15441,ES	8.0 	0.4 	0.4 
B08,V15441,FI	0.6 	0.7 	4.3 
B08,V15441,HR	: c	0.0 	0.3 
B08,V15441,HU	1.5 	0.3 	0.3 
B08,V15441,IE	: c	0.0 	0.0 
B08,V15441,IT	0.5 	0.7 	0.2 
B08,V15441,LT	0.4 	0.1 	0.0 
B08,V15441,LU	0.1 	0.0 	0.0 
B08,V15441,LV	0.0 	0.0 	0.0 
B08,V15441,MT	: c	: c	: c
B08,V15441,NL	1.8 	2.2 	1.7 
B08,V15441,NO	0.9 	1.2 	0.4 
B08,V15441,PL	0.2 d	: 	0.5 d
B08,V15441,PT	0.1 	0.2 	0.1 
B08,V15441,RO	0.0 	0.0 	0.3 p
B08,V15441,SI	: c	: c	: c
B08,V15441,SK	0.1 	0.0 	0.0 
B08,V15441,UK	4.3 	4.3 	1.4 
B081,V15420,AT	0.0 	0.6 	3.5 
B081,V15420,BE	0.7 	0.3 	1.1 
B081,V15420,BG	: c	: c	1.1 
B081,V15420,CY	: c	: c	: c
B081,V15420,CZ	: c	0.0 	0.0 
B081,V15420,DE	3.5 	: c	: c
B081,V15420,EE	0.0 	: c	0.0 
B081,V15420,EL	0.0 b	0.0 	3.1 
B081,V15420,ES	2.0 	7.5 	9.9 
B081,V15420,FI	0.0 	0.0 	0.0 
B081,V15420,HR	0.2 	0.0 	0.9 
B081,V15420,HU	0.1 	0.0 	0.0 
B081,V15420,IE	0.0 	: c	0.0 
B081,V15420,IT	0.0 	1.8 	0.0 
B081,V15420,LT	0.3 	0.1 	0.0 
B081,V15420,LU	0.1 	0.0 	0.0 
B081,V15420,LV	0.0 	: c	0.0 
B081,V15420,MT	: c	: c	: c
B081,V15420,NL	0.0 	0.0 	0.0 
B081,V15420,NO	0.1 	2.0 	7.4 
B081,V15420,PL	0.1 d	: 	: cd
B081,V15420,PT	0.1 	0.5 	1.0 
B081,V15420,RO	: c	: c	0.6 p
B081,V15420,SI	0.0 	0.0 	0.0 
B081,V15420,SK	0.0 	0.0 	0.3 
B081,V15420,UK	0.0 	0.0 	0.6 
B081,V15441,AT	0.3 	0.3 	0.4 
B081,V15441,BE	4.7 	7.4 	2.7 
B081,V15441,BG	: c	: c	: c
B081,V15441,CY	: c	: c	: c
B081,V15441,CZ	: c	0.1 	0.2 
B081,V15441,DE	3.1 	1.2 	1.4 
B081,V15441,DK	: u	: 	: 
B081,V15441,EE	0.0 	: c	0.0 
B081,V15441,EL	0.0 b	0.0 	0.0 
B081,V15441,ES	0.5 	0.1 	0.2 
B081,V15441,FI	0.0 	0.0 	0.0 
B081,V15441,HR	0.0 	0.0 	0.3 
B081,V15441,HU	0.3 	0.3 	0.3 
B081,V15441,IE	250.7 	: c	0.0 
B081,V15441,IT	0.4 	0.4 	0.2 
B081,V15441,LT	0.1 	0.0 	0.0 
B081,V15441,LU	0.1 	0.0 	0.0 
B081,V15441,LV	0.0 	: c	0.0 
B081,V15441,MT	: c	: c	: c
B081,V15441,NL	0.6 	0.8 	0.7 
B081,V15441,NO	0.9 	1.1 	0.3 
B081,V15441,PL	: cd	: 	0.4 d
B081,V15441,PT	0.1 	0.2 	0.0 
B081,V15441,RO	: c	: c	0.0 p
B081,V15441,SI	: c	0.1 	0.1 
B081,V15441,SK	0.1 	: c	0.0 
B081,V15441,UK	3.7 	4.3 	1.1 
B0811,V15420,AT	0.0 	0.0 	0.0 
B0811,V15420,BE	0.7 	0.3 	0.1 
B0811,V15420,BG	: c	0.7 	0.1 
B0811,V15420,CY	: c	: c	: c
B0811,V15420,CZ	: c	: u	: u
B0811,V15420,DE	0.3 	: c	: c
B0811,V15420,EE	0.0 	: c	0.0 
B0811,V15420,EL	0.0 b	0.0 	0.0 
B0811,V15420,ES	1.2 	1.8 	2.4 
B0811,V15420,FI	0.0 	0.0 	0.0 
B0811,V15420,HR	0.0 	0.0 	0.2 
B0811,V15420,HU	0.0 	0.0 	0.0 
B0811,V15420,IE	0.0 	: c	: c
B0811,V15420,IT	0.0 	0.0 	0.0 
B0811,V15420,LT	0.1 	0.0 	0.0 
B0811,V15420,LU	: c	0.0 	0.0 
B0811,V15420,LV	0.0 	: c	0.0 
B0811,V15420,MT	: c	: c	: c
B0811,V15420,NL	0.0 	0.0 	: 
B0811,V15420,NO	0.0 	1.9 	6.8 
B0811,V15420,PL	: cd	: 	: cd
B0811,V15420,PT	0.0 	0.5 	0.3 
B0811,V15420,RO	0.1 	0.0 	0.5 p
B0811,V15420,SI	0.0 	0.0 	0.0 
B0811,V15420,SK	0.0 	0.0 	0.3 
B0811,V15420,UK	0.0 	0.0 	0.0 
B0811,V15441,AT	0.0 	0.1 	0.0 
B0811,V15441,BE	0.0 	7.4 	0.1 
B0811,V15441,BG	0.0 	: c	0.0 
B0811,V15441,CY	: c	: c	: c
B0811,V15441,CZ	: c	: u	: u
B0811,V15441,DE	0.5 	0.3 	0.3 
B0811,V15441,DK	: u	: 	: 
B0811,V15441,EE	0.0 	: c	0.0 
B0811,V15441,EL	0.0 b	0.0 	0.0 
B0811,V15441,ES	0.2 	0.1 	0.1 
B0811,V15441,FI	0.0 	0.0 	0.0 
B0811,V15441,HR	0.0 	0.0 	0.3 
B0811,V15441,HU	0.2 	0.0 	0.1 
B0811,V15441,IE	155.1 	: c	: c
B0811,V15441,IT	0.0 	0.1 	0.0 
B0811,V15441,LT	0.0 	0.0 	0.0 
B0811,V15441,LU	: c	0.0 	0.0 
B0811,V15441,LV	0.0 	: c	0.0 
B0811,V15441,MT	: c	: c	: c
B0811,V15441,NL	0.0 	0.0 	: 
B0811,V15441,NO	0.1 	0.6 	0.0 
B0811,V15441,PL	0.1 d	: 	0.2 d
B0811,V15441,PT	0.1 	0.0 	0.0 
B0811,V15441,RO	0.0 	0.0 	0.0 p
B0811,V15441,SI	: c	0.1 	0.1 
B0811,V15441,SK	0.0 	0.0 	0.0 
B0811,V15441,UK	1.3 	0.0 	0.1 
B0812,V15420,AT	0.0 	0.6 	3.5 
B0812,V15420,BE	0.0 	0.0 	1.0 
B0812,V15420,BG	0.8 	: c	1.0 
B0812,V15420,CY	: c	: c	0.0 
B0812,V15420,CZ	: u	: u	: u
B0812,V15420,DE	3.2 	3.2 	1.1 
B0812,V15420,EE	0.0 	0.0 	0.0 
B0812,V15420,EL	0.0 b	0.0 	3.1 
B0812,V15420,ES	0.8 	5.7 	7.5 
B0812,V15420,FI	0.0 	0.0 	0.0 
B0812,V15420,HR	0.2 	0.0 	0.8 
B0812,V15420,HU	0.1 	0.0 	0.0 
B0812,V15420,IE	0.0 	: c	: c
B0812,V15420,IT	0.0 	1.8 	0.0 
B0812,V15420,LT	0.1 	0.1 	0.0 
B0812,V15420,LU	: c	0.0 	0.0 
B0812,V15420,LV	0.0 	0.0 	0.0 
B0812,V15420,MT	: c	: c	: c
B0812,V15420,NL	: u	: u	: u
B0812,V15420,NO	0.1 	0.1 	0.6 
B0812,V15420,PL	: cd	: 	0.1 d
B0812,V15420,PT	0.1 	0.0 	0.7 
B0812,V15420,RO	: c	: c	0.1 p
B0812,V15420,SI	0.0 	0.0 	0.0 
B0812,V15420,SK	0.0 	0.0 	0.0 
B0812,V15420,UK	0.0 	0.0 	0.6 
B0812,V15441,AT	0.2 	0.2 	0.3 
B0812,V15441,BE	4.7 	0.0 	2.6 
B0812,V15441,BG	: c	: c	: c
B0812,V15441,CY	: c	: c	0.0 
B0812,V15441,CZ	: u	: u	: u
B0812,V15441,DE	2.6 	0.8 	1.1 
B0812,V15441,DK	: u	: 	: 
B0812,V15441,EE	0.0 	0.0 	0.0 
B0812,V15441,EL	0.0 b	0.0 	0.0 
B0812,V15441,ES	0.3 	0.0 	0.1 
B0812,V15441,FI	0.0 	0.0 	0.0 
B0812,V15441,HR	0.0 	0.0 	0.1 
B0812,V15441,HU	0.1 	0.3 	0.2 
B0812,V15441,IE	95.6 	: c	: c
B0812,V15441,IT	0.3 	0.4 	0.2 
B0812,V15441,LT	0.1 	0.0 	0.0 
B0812,V15441,LU	: c	0.0 	0.0 
B0812,V15441,LV	0.0 	: c	0.0 
B0812,V15441,MT	: u	: c	: c
B0812,V15441,NL	: u	: u	: u
B0812,V15441,NO	0.8 	0.5 	0.3 
B0812,V15441,PL	: cd	: 	0.2 d
B0812,V15441,PT	0.0 	0.2 	0.0 
B0812,V15441,RO	: c	: c	0.0 p
B0812,V15441,SI	0.0 	0.0 	0.0 
B0812,V15441,SK	0.1 	: c	0.0 
B0812,V15441,UK	2.4 	4.3 	1.0 
B089,V15420,AT	0.0 	0.3 	0.2 
B089,V15420,BE	: c	: c	0.0 
B089,V15420,BG	: c	: c	0.2 
B089,V15420,CY	: c	: c	: c
B089,V15420,CZ	: c	0.0 	0.0 
B089,V15420,DE	: c	: c	: c
B089,V15420,EE	0.0 	0.0 	: c
B089,V15420,EL	0.6 b	0.0 	0.0 
B089,V15420,ES	0.2 	1.8 	0.4 
B089,V15420,FI	0.0 	0.0 	0.0 
B089,V15420,HR	: c	0.0 	5.9 
B089,V15420,HU	129.7 	0.0 	0.0 
B089,V15420,IE	: c	: c	0.0 
B089,V15420,IT	0.0 	0.5 	0.0 
B089,V15420,LT	0.1 	0.0 	0.0 
B089,V15420,LU	0.0 	0.0 	0.0 
B089,V15420,LV	0.1 	: c	0.1 
B089,V15420,MT	0.0 	0.0 	0.0 
B089,V15420,NL	0.2 	0.5 	0.0 
B089,V15420,NO	0.0 	1.2 	0.0 
B089,V15420,PL	0.3 d	: 	: cd
B089,V15420,PT	0.0 	0.0 	0.0 
B089,V15420,RO	: c	: c	0.5 p
B089,V15420,SI	: c	0.0 	: c
B089,V15420,SK	: c	: c	0.0 
B089,V15420,UK	0.0 	0.0 	0.2 
B089,V15441,AT	0.3 	0.3 	0.9 
B089,V15441,BE	: c	: c	0.0 
B089,V15441,BG	: c	0.0 	0.0 
B089,V15441,CY	: c	: c	: c
B089,V15441,CZ	: c	0.0 	0.0 
B089,V15441,DE	1.5 	1.4 	1.1 
B089,V15441,DK	: u	: 	: 
B089,V15441,EE	0.0 	0.0 	: c
B089,V15441,EL	0.1 b	0.0 	0.0 
B089,V15441,ES	7.5 	0.4 	0.2 
B089,V15441,FI	0.6 	0.7 	4.3 
B089,V15441,HR	: c	0.0 	0.0 
B089,V15441,HU	1.2 	0.0 	0.0 
B089,V15441,IE	: c	: c	0.0 
B089,V15441,IT	0.1 	0.2 	0.0 
B089,V15441,LT	0.3 	0.1 	0.0 
B089,V15441,LU	0.0 	0.0 	0.0 
B089,V15441,LV	0.0 	: c	0.0 
B089,V15441,MT	0.0 	0.0 	0.0 
B089,V15441,NL	1.2 	1.4 	1.0 
B089,V15441,NO	0.0 	0.1 	0.1 
B089,V15441,PL	: cd	: 	0.1 d
B089,V15441,PT	0.0 	0.0 	0.0 
B089,V15441,RO	: c	: c	0.2 p
B089,V15441,SI	0.0 	: c	: c
B089,V15441,SK	0.0 	: c	0.0 
B089,V15441,UK	0.6 	0.0 	0.3 
B0891,V15420,AT	: c	: c	: c
B0891,V15420,BE	0.0 	: c	: c
B0891,V15420,BG	0.0 	0.0 	0.0 
B0891,V15420,CY	: c	: c	: c
B0891,V15420,CZ	: u	: u	: c
B0891,V15420,DE	0.0 	0.0 	0.0 
B0891,V15420,EE	0.0 	0.0 	: c
B0891,V15420,EL	0.0 b	: c	0.0 
B0891,V15420,ES	0.0 	1.5 	0.0 
B0891,V15420,FI	0.0 	0.0 	0.0 
B0891,V15420,HR	0.0 	0.0 	0.0 
B0891,V15420,HU	0.0 	0.0 	0.0 
B0891,V15420,IE	: c	0.0 	0.0 
B0891,V15420,IT	0.0 	0.0 	0.0 
